id,uuid,name,description,state,system_tags,user_tags,last_reading_at,added_at,updated_at,mac_address,username,avatar,url,joined_at,city,country,country_code,device_ids,recorded_at,ip,exposure,elevation,latitude,location_longitude,geohash,sensors,slug,created_at,Location
4217,1b751334-4f8b-4e75-97fa-e89976e61e33,sck chez Anthony Piccareli,,has_published,System.String[],System.String[],3/20/2017,3/17/2017,3/20/2017,[FILTERED],DanZal,https://images.smartcitizen.me/s100/avatars/65d/1c6l4qa.AAEAAQAAAAAAAAM3AAAAJGZkMTg0NDVmLTM4MzctNGVlNi1hZjVlLWM0MDI4Y2FlZjUxNA.jpg,,1/2/2017,Sainte-Clotilde,,,System.Int32[],3/20/2017,,indoor,,-21.20813,,mhpx275mdq,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
4307,4658855f-5467-4cfd-b720-0bfd613610eb,vidal10,Making Sense Pilot #1,has_published,System.String[],System.String[],3/21/2018,4/20/2017,4/20/2017,[FILTERED],VidalLlansana,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,4/4/2017,,,,System.Int32[],3/21/2018,,outdoor,,41.40168,,sp3e90fq28,Readfromafile.Sensor[],"sck:1,5",11/15/2016,
3434,1a24ff85-8651-4062-83b8-237e2f192b13,Newcastle University_SCK_Heaton_PSG4,Test,has_published,System.String[],System.String[],10/22/2016,6/6/2016,10/17/2016,[FILTERED],LPSG13,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,5/22/2016,,,,System.Int32[],10/22/2016,,indoor,,54.99268,,gcybu715t5,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
243,8720bc67-d613-4d7d-90b9-412c707ce22b,UTAS - School of Architecture & Design,THis sensor is housed in the UTAS School of Architecture & Design's Architecture Workshop,not_configured,System.String[],System.String[],,7/30/2013,10/10/2015,[FILTERED],petebooth,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,www.boothandwatts.com.au,7/30/2013,Launceston,Australia,AU,System.Int32[],,,indoor,0,-41.42706,,r28sk62mbs,Readfromafile.Sensor[],"sck:1,0",2/2/2015,
776,232299da-3f6f-4d28-8a2e-7c73d1fedc08,Office,,has_published,System.String[],System.String[],11/25/2015,2/24/2014,10/10/2015,[FILTERED],conquerorofbits,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,2/24/2014,Bruck an der Mur,Austria,AT,System.Int32[],11/25/2015,,indoor,480,47.40993,,u26veqwqb7,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
113,d5b81a8c-befa-49bf-8e36-917097ca6592,Avda. Mistral 89,Ara mateix esta a dins de casa. Estic estudiant la protecció per la pluja per posar-lo a la finestra.,has_published,System.String[],System.String[],2/20/2014,6/1/2013,10/10/2015,[FILTERED],rafa,https://images.smartcitizen.me/s100/avatars/112-rafa42.jpg,www.xarxantoni.net,5/31/2013,Barcelona,Spain,ES,System.Int32[],2/20/2014,,indoor,30,41.37533,,sp3e2upsyb,Readfromafile.Sensor[],"sck:1,0",2/2/2015,
1543,586200a3-c15a-4af2-9847-e4a3890ee7a6,TrafficLink FO,,has_published,System.String[],System.String[],10/28/2014,8/19/2014,10/10/2015,[FILTERED],trafficlink,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,www.trafficlink.nl,8/5/2014,Uithoorn,Netherlands,NL,System.Int32[],10/28/2014,,indoor,0,52.22543,,u17905755v,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
4214,46137cbc-d50e-4192-9256-c1781f2a5219,sck thomas,,has_published,System.String[],System.String[],8/29/2017,3/17/2017,3/20/2017,[FILTERED],DanZal,https://images.smartcitizen.me/s100/avatars/65d/1c6l4qa.AAEAAQAAAAAAAAM3AAAAJGZkMTg0NDVmLTM4MzctNGVlNi1hZjVlLWM0MDI4Y2FlZjUxNA.jpg,,1/2/2017,Sainte-Clotilde,,,System.Int32[],8/29/2017,,indoor,,-21.34455,,mhpw86mgpb,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
2688,faa55558-3784-466a-ba8f-7f8437ae39dd,Uao_cali,"kit version 1.1 ,  sensor boart  version 2.0",not_configured,System.String[],System.String[],11/14/2015,11/8/2015,11/26/2015,[FILTERED],anfegoar,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,10/31/2015,Cali,,,System.Int32[],11/14/2015,,indoor,4080,3.451647,,d29edkr573,Readfromafile.Sensor[],,1/1/0001,
3863,25f074af-439f-4774-984c-6c21342f2409,DP,"Prueba ",never_published,System.String[],System.String[],,11/24/2016,11/24/2016,[FILTERED],Davor,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,11/24/2016,,,,System.Int32[],,,indoor,,-33.44154,,66jcc04sgs,Readfromafile.Sensor[],,1/1/0001,
4136,148ee9cb-a1c6-41f8-97f5-74e2e59c898c,mr. sensor,Making Sense Pilot #1,has_published,System.String[],System.String[],1/21/2017,1/10/2017,1/10/2017,[FILTERED],carlos.a,https://images.smartcitizen.me/s100/avatars/cec/1c7seng.541634_69c48a5a.png,,11/23/2016,barcelona,,,System.Int32[],1/21/2017,,outdoor,,41.38035,,sp3e3v59cr,Readfromafile.Sensor[],"sck:1,5",11/15/2016,
3450,e06cc407-2100-43dc-93ab-25cef8ddfa44,charitec,,not_configured,System.String[],System.String[],,6/10/2016,7/20/2016,[FILTERED],chariluli,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,6/10/2016,,,,System.Int32[],,,indoor,,-33.43678,,66jcbc508k,Readfromafile.Sensor[],,1/1/0001,
3019,f3e7202a-7016-498e-b8e7-728833526619,FABLAB ATACAMA - AIS SENSOR 03,KIT UBICADO EN EL CENTRO DE ANTOFAGASTA,has_published,System.String[],System.String[],1/20/2016,12/9/2015,12/3/2016,[FILTERED],salex,https://images.smartcitizen.me/s100/avatars/886/1b6eoak.santiago-300x300.jpg,http://www.fablabatacama.cl/,11/21/2015,Antofagasta,,,System.Int32[],1/20/2016,,outdoor,,-23.64574,,67vcqp7mxd,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
410,3d24018a-1ae3-41c9-8d72-1875c2777c8d,yo,turbo,not_configured,System.String[],System.String[],,11/9/2013,11/9/2013,[FILTERED],matteomosca,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,matteomosca.herokuapp.com,11/9/2013,Rimini,Italy,IT,System.Int32[],,,indoor,1,,,,Readfromafile.Sensor[],"sck:1,0",2/2/2015,
1376,0ac3d295-670f-4661-a165-1483ff95bde4,KitTest,,has_published,System.String[],System.String[],7/16/2014,6/23/2014,6/23/2014,[FILTERED],,,,1/1/0001,,,,,7/16/2014,,indoor,15,45.6669,,u20ey97hgr,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
3679,bb6e605f-77d6-40a3-b0c0-0149974fe762,Fablab WGTN Kit - Office Deploy,,not_configured,System.String[],System.String[],,8/31/2016,8/31/2016,[FILTERED],iamkey,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,8/31/2016,,,,System.Int32[],,,indoor,,-41.29137,,rbsm15ps2d,Readfromafile.Sensor[],,1/1/0001,
2520,2c31ac70-f454-4514-b9dc-bad768393954,"Parma Sensor ",youlovehome test for Parma  city Urban Tool,has_published,System.String[],System.String[],10/22/2015,8/27/2015,8/6/2016,[FILTERED],youlovehome,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,www.youlovehome.com,8/27/2015,Parma,,,System.Int32[],10/22/2015,,outdoor,0,44.95601,,spyzerbzb8,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
286,c66e5d1d-e783-4406-bb20-f731487dc71e,Test,,not_configured,System.String[],System.String[],,9/8/2013,9/8/2013,[FILTERED],iker,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,7/16/2013,Castro Urdiales,Spain,ES,System.Int32[],,,indoor,30,,,,Readfromafile.Sensor[],"sck:1,0",2/2/2015,
133,7aa8a7d5-1173-47e3-8f0d-de9bd6e5fe72,,test,not_configured,System.String[],System.String[],,6/7/2013,6/7/2013,[FILTERED],macernst,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,6/7/2013,Amsterdam,Netherlands,NL,System.Int32[],,,indoor,0,,,,Readfromafile.Sensor[],"sck:1,0",2/2/2015,
3529,9d341768-0bc4-4f9e-bc86-c63df567e833,Martin SCK,,has_published,System.String[],System.String[],11/3/2017,6/25/2016,10/29/2016,[FILTERED],jargonautical,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,,5/27/2016,,,,System.Int32[],11/3/2017,,indoor,,50.43295,,gbvqym49k0,Readfromafile.Sensor[],"sck:1,1",2/2/2015,
